0 , 9604
1236, 576
536, 1280
1232, 608
1232, 596
528, 1292
1228, 600
1228, 608
528, 1316
1228, 632
524, 1332
528, 1316
1228, 628
532, 1328
1232, 596
528, 1276
1228, 600
524, 1284
1224, 596
1224, 604
524, 1312
1224, 624
1224, 628
524, 1336
1224, 604
520, 1316
520, 1324
520, 1284
524, 1344
524, 1296
524, 1304
520, 1328
521, 1268
522, 7020
0, 0
